key,text,tag,file,type,protected_text,translated
Apparel_RadiationMask.description,"Protect against radiation through shielding in the lining, but more importantly by preventing direct contact with or inhalation of radioactive particles or gas.",description,ThingDef/ThingDef.xml,def,"Protect against radiation through shielding in the lining, but more importantly by preventing direct contact with or inhalation of radioactive particles or gas.",通过衬里屏蔽来防止辐射，但更重要的是防止直接接触或吸入放射性颗粒或气体。
Apparel_MoppMaskDesert.label,MOPP mask(Desert),label,ThingDef/ThingDef.xml,def,MOPP (PH_1),澳门币 mask(Desert)
Apparel_MoppMaskWoodland.label,MOPP mask(Woodland),label,ThingDef/ThingDef.xml,def,MOPP (PH_1),澳门币 mask(Woodland)
Apparel_MoppMaskSnow.label,MOPP mask(Snow),label,ThingDef/ThingDef.xml,def,MOPP (PH_1),澳门币 mask(Snow)
Apparel_RadiationSuit.label,radiation suit,label,ThingDef/ThingDef.xml,def,radiation suit,防辐射服
Apparel_RadiationSuit.description,A suit that protects against radiation through shielding in the lining.,description,ThingDef/ThingDef.xml,def,A suit that protects against radiation through shielding in the lining.,一种通过衬里屏蔽来防止辐射的防护服。
Apparel_MoppSuitDesert.label,MOPP suit(Desert),label,ThingDef/ThingDef.xml,def,MOPP (PH_1),澳门币 suit(Desert)
Apparel_MoppSuitWoodland.label,MOPP suit(Woodland),label,ThingDef/ThingDef.xml,def,MOPP (PH_1),澳门币 suit(Woodland)
Apparel_MoppSuitSnow.label,MOPP suit(Snow),label,ThingDef/ThingDef.xml,def,MOPP (PH_1),澳门币 suit(Snow)
RailgunSabot.label,Sabot Round,label,ThingDef/ThingDef.xml,def,Sabot Round,圆形木托
RailgunSabot.description,A kinetic energy projectile fired from a railgun.,description,ThingDef/ThingDef.xml,def,A kinetic energy projectile fired from a railgun.,从轨道炮发射的动能弹丸。
Bullet_Sabot.label,Sabot Round,label,ThingDef/ThingDef.xml,def,Sabot Round,圆形木托
RailgunSabotDU.label,DU Sabot Round,label,ThingDef/ThingDef.xml,def,DU Sabot Round,DU Sabot 圆形
RailgunSabotDU.description,"A kinetic energy projectile fired from a railgun, inert and safe to stockpile.",description,ThingDef/ThingDef.xml,def,"A kinetic energy projectile fired from a railgun, inert and safe to stockpile.",从轨道炮发射的动能弹丸，惰性且可以安全储存。
Bullet_Sabot_DU.label,DU Sabot Round,label,ThingDef/ThingDef.xml,def,DU Sabot Round,DU Sabot 圆形
SabotRoundIncoming.label,sabot incoming,label,ThingDef/ThingDef.xml,def,sabot incoming,木板传入
DUSabotRoundIncoming.label,DU sabot incoming,label,ThingDef/ThingDef.xml,def,DU sabot incoming,DU 木棍来袭
UnfinishedRimatomics.label,unfinished Rimatomics item,label,ThingDef/ThingDef.xml,def,unfinished Rimatomics item,未完成的 Rimatomics 项目
UnfinishedRimatomics.description,An unfinished Rimatomics item.,description,ThingDef/ThingDef.xml,def,An unfinished Rimatomics item.,未完成的 Rimatomics 项目。
ControlRodActuator.label,Control Rod Actuator,label,ThingDef/ThingDef.xml,def,Control Rod Actuator,控制杆执行器
ControlRodActuator.description,Upgrade parts for the Rimatomics nuclear reactor,description,ThingDef/ThingDef.xml,def,Upgrade parts for the Rimatomics nuclear reactor,Rimatoomics 核反应堆的升级部件
ATOM.label,ATOM,label,ThingDef/ThingDef.xml,def,ATOM,原子
ATOM.description,Upgrade module for TACS,description,ThingDef/ThingDef.xml,def,Upgrade module for TACS,TACS升级模块
SCAD.label,SCAD,label,ThingDef/ThingDef.xml,def,SCAD,计算机辅助设计
SCAD.description,Upgrade parts for Rimatomics energy weapons,description,ThingDef/ThingDef.xml,def,Upgrade parts for Rimatomics energy weapons,Rimatomics 能源武器的升级部件
MEPS.label,MEPS,label,ThingDef/ThingDef.xml,def,MEPS,最低能效标准
MEPS.description,Upgrade parts for Rimatomics energy weapons,description,ThingDef/ThingDef.xml,def,Upgrade parts for Rimatomics energy weapons,Rimatomics 能源武器的升级部件
ALC.label,ALC,label,ThingDef/ThingDef.xml,def,ALC,ALC
ALC.description,Upgrade parts for Rimatomics energy weapons,description,ThingDef/ThingDef.xml,def,Upgrade parts for Rimatomics energy weapons,Rimatomics 能源武器的升级部件
ERS.label,ERS,label,ThingDef/ThingDef.xml,def,ERS,急诊室
ERS.description,Upgrade parts for Rimatomics energy weapons,description,ThingDef/ThingDef.xml,def,Upgrade parts for Rimatomics energy weapons,Rimatomics 能源武器的升级部件
DriveActuator.label,Drive Actuator,label,ThingDef/ThingDef.xml,def,Drive Actuator,驱动执行器
DriveActuator.description,Upgrade parts for Rimatomics energy weapons,description,ThingDef/ThingDef.xml,def,Upgrade parts for Rimatomics energy weapons,Rimatomics 能源武器的升级部件
TargetingChip.label,Targeting Chip,label,ThingDef/ThingDef.xml,def,Targeting Chip,靶向芯片
TargetingChip.description,Upgrade parts for the Rimatomics Railgun,description,ThingDef/ThingDef.xml,def,Upgrade parts for the Rimatomics Railgun,Rimatomics 轨道炮的升级部件
BeamSplitter.label,Beam Splitter,label,ThingDef/ThingDef.xml,def,Beam Splitter,分光镜
BeamSplitter.description,Upgrade parts for the Rimatomics Obelisk.,description,ThingDef/ThingDef.xml,def,Upgrade parts for the Rimatomics Obelisk.,Rimatomics 方尖碑的升级零件。
LenseModule.label,Lens Module,label,ThingDef/ThingDef.xml,def,Lens Module,镜头模组
LenseModule.description,Upgrade parts for the Rimatomics Obelisk.,description,ThingDef/ThingDef.xml,def,Upgrade parts for the Rimatomics Obelisk.,Rimatomics 方尖碑的升级零件。
Abducted.stages.0.label,I cant explain it.,label,ThoughtDef/ThoughtDef.xml,def,I cant explain it.,我无法解释。
Abducted.stages.0.description,"Something happened last night, I don't know where I was!",description,ThoughtDef/ThoughtDef.xml,def,"Something happened last night, I don't know where I was!",昨晚发生了一些事情，我不知道我在哪里！
Orbital_Rimatomics.label,military industrial trader,label,TraderKindDef/TraderKindDef.xml,def,military industrial trader,军事工业贸易商
LoadRailgunMagazine.label,Load sabot rounds,label,WorkGiverDef/WorkGiverDef.xml,def,Load sabot rounds,装载弹壳弹
LoadRailgunMagazine.verb,load,verb,WorkGiverDef/WorkGiverDef.xml,def,load,加载
LoadRailgunMagazine.gerund,loading,gerund,WorkGiverDef/WorkGiverDef.xml,def,loading,加载中
LoadSilo.label,Load silo,label,WorkGiverDef/WorkGiverDef.xml,def,Load silo,装载筒仓
LoadSilo.verb,load,verb,WorkGiverDef/WorkGiverDef.xml,def,load,加载
LoadSilo.gerund,loading,gerund,WorkGiverDef/WorkGiverDef.xml,def,loading,加载中
LoadFuelModule.label,Load fuel,label,WorkGiverDef/WorkGiverDef.xml,def,Load fuel,装载燃油
LoadFuelModule.verb,load fuel into,verb,WorkGiverDef/WorkGiverDef.xml,def,load fuel into,将燃油装入
LoadFuelModule.gerund,loading fuel into,gerund,WorkGiverDef/WorkGiverDef.xml,def,loading fuel into,将燃料装入
LoadSpentFuel.label,Load spent fuel,label,WorkGiverDef/WorkGiverDef.xml,def,Load spent fuel,装载乏燃料
LoadSpentFuel.verb,load,verb,WorkGiverDef/WorkGiverDef.xml,def,load,加载
LoadSpentFuel.gerund,loading,gerund,WorkGiverDef/WorkGiverDef.xml,def,loading,加载中
LoadProcChemFuel.label,Load chemfuel,label,WorkGiverDef/WorkGiverDef.xml,def,Load chemfuel,加载化学燃料
LoadProcChemFuel.verb,load,verb,WorkGiverDef/WorkGiverDef.xml,def,load,加载
LoadProcChemFuel.gerund,loading,gerund,WorkGiverDef/WorkGiverDef.xml,def,loading,加载中
UnloadPlutonium.label,Remove plutonium,label,WorkGiverDef/WorkGiverDef.xml,def,Remove plutonium,去除钚
UnloadPlutonium.verb,unload,verb,WorkGiverDef/WorkGiverDef.xml,def,unload,卸下
UnloadPlutonium.gerund,unloading,gerund,WorkGiverDef/WorkGiverDef.xml,def,unloading,卸货
RemoveFuelModule.label,Remove fuel,label,WorkGiverDef/WorkGiverDef.xml,def,Remove fuel,去除燃油
RemoveFuelModule.verb,remove fuel from,verb,WorkGiverDef/WorkGiverDef.xml,def,remove fuel from,去除燃料
RemoveFuelModule.gerund,removing fuel from,gerund,WorkGiverDef/WorkGiverDef.xml,def,removing fuel from,去除燃料
UpgradeBuilding.label,Upgrade Rimatomics buildings,label,WorkGiverDef/WorkGiverDef.xml,def,Upgrade Rimatomics buildings,升级 Rimatomics 建筑
UpgradeBuilding.verb,Upgrade,verb,WorkGiverDef/WorkGiverDef.xml,def,Upgrade,升级
UpgradeBuilding.gerund,upgrading,gerund,WorkGiverDef/WorkGiverDef.xml,def,upgrading,升级
DoBillsTableNuclear.label,Do bills at nuclear machining table,label,WorkGiverDef/WorkGiverDef.xml,def,Do bills at nuclear machining table,在核加工台上做帐单
DoBillsTableNuclear.verb,work,verb,WorkGiverDef/WorkGiverDef.xml,def,work,工作
DoBillsTableNuclear.gerund,working at,gerund,WorkGiverDef/WorkGiverDef.xml,def,working at,工作于
RimatomicsCrafting.label,Do research,label,WorkGiverDef/WorkGiverDef.xml,def,Do research,做研究
RimatomicsCrafting.verb,research,verb,WorkGiverDef/WorkGiverDef.xml,def,research,研究
RimatomicsCrafting.gerund,researching at,gerund,WorkGiverDef/WorkGiverDef.xml,def,researching at,研究于
RimatomicsResearch.label,Do rimatomics research,label,WorkGiverDef/WorkGiverDef.xml,def,Do rimatomics research,进行 Rimatomics 研究
RimatomicsResearch.verb,rimatomics research,verb,WorkGiverDef/WorkGiverDef.xml,def,rimatomics research,病毒组学研究
RimatomicsResearch.gerund,researching at,gerund,WorkGiverDef/WorkGiverDef.xml,def,researching at,研究于
RimatomicsSuperviseResearch.label,Do Supervise research,label,WorkGiverDef/WorkGiverDef.xml,def,Do Supervise research,监督研究
RimatomicsSuperviseResearch.verb,Supervise research,verb,WorkGiverDef/WorkGiverDef.xml,def,Supervise research,监督研究
RimatomicsSuperviseResearch.gerund,researching at,gerund,WorkGiverDef/WorkGiverDef.xml,def,researching at,研究于
RimatomicsConstruction.label,Do Rimatomics construction,label,WorkGiverDef/WorkGiverDef.xml,def,Do Rimatomics construction,进行 Rimatomics 构建
RimatomicsConstruction.verb,Construct,verb,WorkGiverDef/WorkGiverDef.xml,def,Construct,构造
RimatomicsConstruction.gerund,Constructing,gerund,WorkGiverDef/WorkGiverDef.xml,def,Constructing,建设中
NuclearWork.labelShort,Nuclear,labelShort,WorkTypeDef/WorkTypeDef.xml,def,Nuclear,核
NuclearWork.pawnLabel,Nuclear managing,pawnLabel,WorkTypeDef/WorkTypeDef.xml,def,Nuclear managing,核管理
NuclearWork.gerundLabel,Loading,gerundLabel,WorkTypeDef/WorkTypeDef.xml,def,Loading,加载中
NuclearWork.description,Move and load radioactive material.,description,WorkTypeDef/WorkTypeDef.xml,def,Move and load radioactive material.,移动和装载放射性物质。
NuclearWork.verb,Nuclear,verb,WorkTypeDef/WorkTypeDef.xml,def,Nuclear,核
ICBMfission.label,strategic missile,label,WorldObjectDef/WorldObjectDef.xml,def,strategic missile,战略导弹
ICBMfission.description,"A strategic missile is a rocket powered guided ballistic missile primarily designed for nuclear weapons delivery, this one is tipped with a fission warhead.",description,WorldObjectDef/WorldObjectDef.xml,def,"A strategic missile is a rocket powered guided ballistic missile primarily designed for nuclear weapons delivery, this one is tipped with a fission warhead.",战略导弹是一种火箭动力制导弹道导弹，主要用于核武器运载，其尖端装有裂变弹头。
Sabot.label,Sabot,label,WorldObjectDef/WorldObjectDef.xml,def,Sabot,理解
Sabot.description,Railgun Sabot Round,description,WorldObjectDef/WorldObjectDef.xml,def,Railgun Sabot Round,轨道炮圆形弹托
Fallout.label,Nuclear Fallout,label,WorldObjectDef/WorldObjectDef.xml,def,Nuclear Fallout,核辐射
Fallout.description,Nuclear fallout is the residual radioactive material propelled into the air by nuclear blasts or a nuclear reactor meltdown.,description,WorldObjectDef/WorldObjectDef.xml,def,Nuclear fallout is the residual radioactive material propelled into the air by nuclear blasts or a nuclear reactor meltdown.,核沉降物是由于核爆炸或核反应堆熔毁而喷射到空气中的残留放射性物质。
